name,name1,weight
김광진,박혜자,1-10 / 209건
김광진,박홍근,1-10 / 704건
김광진,배재정,1-10 / 614건
김광진,백군기,1-10 / 426건
김광진,백재현,1-10 / 232건
김광진,변재일,1-10 / 90건
김광진,부좌현,1-10 / 560건
김광진,서영교,1-10 / 465건
김광진,설훈,1-10 / 197건
김광진,송호창,1-10 / 199건
김광진,신경민,1-10 / 534건
김광진,신계륜,1-10 / 169건
김광진,신기남,1-10 / 168건
김광진,신정훈,1-10 / 75건
김광진,신학용,1-10 / 124건
김광진,심재권,1-10 / 154건
김광진,안규백,1-10 / 578건
김광진,안민석,1-10 / 203건
김광진,안철수,1-10 / 823건
김광진,양승조,1-10 / 222건
김광진,오영식,1-10 / 196건
김광진,오제세,1-10 / 149건
김광진,우상호,1-10 / 258건
김광진,우원식,1-10 / 960건
김광진,우윤근,1-10 / 458건
김광진,원혜영,1-10 / 246건
김광진,유기홍,1-10 / 309건
김광진,유대운,1-10 / 255건
김광진,유성엽,1-10 / 227건
김광진,유승희,1-10 / 238건
김광진,유은혜,1-10 / 500건
김광진,유인태,1-10 / 139건
김광진,윤관석,1-10 / 396건
김광진,윤호중,1-10 / 230건
김광진,윤후덕,1-10 / 560건
김광진,은수미,1-10 / 843건
김광진,이개호,1-10 / 244건
김광진,이목희,1-10 / 255건
김광진,이미경,1-10 / 327건
김광진,이상민,1-10 / 191건
김광진,이상직,1-10 / 209건
김광진,이석현,1-10 / 268건
김광진,이언주,1-10 / 324건
김광진,이원욱,1-10 / 201건
김광진,이윤석,1-10 / 200건
김광진,이인영,1-10 / 226건
김광진,이종걸,1-10 / 499건
김광진,이찬열,1-10 / 245건
김광진,이춘석,1-10 / 182건
김광진,이학영,1-10 / 458건
김광진,이해찬,1-10 / 282건
김광진,인재근,1-10 / 224건
김광진,임내현,1-10 / 227건
김광진,임수경,1-10 / 465건
김광진,장병완,1-10 / 228건
김광진,장하나,1-10 / 891건
김광진,전병헌,1-10 / 428건
김광진,전순옥,1-10 / 395건
김광진,전정희,1-10 / 250건
김광진,전해철,1-10 / 383건
김광진,정성호,1-10 / 235건
김광진,정세균,1-10 / 212건
김광진,정청래,1-10 / 500건
김광진,정호준,1-10 / 339건
김광진,조경태,1-10 / 184건
김광진,조정식,1-10 / 231건
김광진,주승용,1-10 / 342건
김광진,진선미,1-10 / 667건
김광진,진성준,"1-10 / 1,067건"
김광진,최규성,1-10 / 99건
김광진,최동익,1-10 / 429건
김광진,최민희,1-10 / 969건
김광진,최재성,1-10 / 184건
김광진,최재천,1-10 / 157건
김광진,최원식,1-10 / 197건
김광진,추미애,1-10 / 163건
김광진,한명숙,1-10 / 403건
김광진,한정애,1-10 / 494건
김광진,홍영표,1-10 / 221건
김광진,홍의락,1-10 / 302건
김광진,홍익표,1-10 / 348건
김광진,홍종학,1-10 / 736건
김광진,황주홍,1-10 / 411건
김기식,김기준,1-10 / 854건
김기식,김동철,1-10 / 179건
김기식,김민기,1-10 / 107건
김기식,김상희,1-10 / 318건
김기식,김성곤,1-10 / 133건
김기식,김성주,1-10 / 528건
김기식,김승남,1-10 / 268건
김기식,김영록,1-10 / 179건
김기식,김영주,1-10 / 615건
김기식,김영환,1-10 / 556건
김기식,김용익,1-10 / 390건
김기식,김우남,1-10 / 141건
김기식,김윤덕,1-10 / 311건
김기식,김재윤,1-10 / 180건
김기식,김춘진,1-10 / 138건
김기식,김태년,1-10 / 356건
김기식,김한길,1-10 / 763건
김기식,김현,1-10 / 334건
김기식,김현미,1-10 / 525건
김기식,남인순,1-10 / 230건
김기식,노영민,1-10 / 237건
김기식,노웅래,1-10 / 134건
김기식,도종환,1-10 / 211건
김기식,문병호,1-10 / 177건
김기식,문재인,"1-10 / 1,751건"
김기식,문희상,1-10 / 275건
김기식,민병두,1-10 / 931건
김기식,민홍철,1-10 / 133건
김기식,박광온,1-10 / 87건
김기식,박기춘,1-10 / 246건
김기식,박남춘,1-10 / 191건
김기식,박민수,1-10 / 133건
김기식,박범계,1-10 / 449건
김기식,박병석,1-10 / 657건
김기식,박수현,1-10 / 364건
김기식,박완주,1-10 / 359건
김기식,박영선,"1-10 / 1,432건"
김기식,박주선,1-10 / 120건
김기식,박지원,1-10 / 748건
김기식,박혜자,1-10 / 103건
김기식,박홍근,1-10 / 702건
김기식,배재정,1-10 / 461건
김기식,백군기,1-10 / 154건
김기식,백재현,1-10 / 355건
김기식,변재일,1-10 / 125건
김기식,부좌현,1-10 / 147건
김기식,서영교,1-10 / 531건
김기식,설훈,1-10 / 222건
김기식,송호창,1-10 / 466건
김기식,신경민,1-10 / 478건
김기식,신계륜,1-10 / 115건
김기식,신기남,1-10 / 155건
김기식,신정훈,1-10 / 196건
김기식,신학용,1-10 / 307건
김기식,심재권,1-10 / 131건
김기식,안규백,1-10 / 178건
김기식,안민석,1-10 / 138건
김기식,안철수,"1-10 / 1,553건"
김기식,양승조,1-10 / 126건
김기식,오영식,1-10 / 257건
김기식,오제세,1-10 / 117건
김기식,우상호,1-10 / 686건
김기식,우원식,1-10 / 639건
김기식,우윤근,1-10 / 457건
김기식,원혜영,1-10 / 451건
김기식,유기홍,1-10 / 184건
김기식,유대운,1-10 / 147건
김기식,유성엽,1-10 / 168건
김기식,유승희,1-10 / 261건
김기식,유은혜,1-10 / 657건
김기식,유인태,1-10 / 267건
김기식,윤관석,1-10 / 272건
김기식,윤호중,1-10 / 607건
김기식,윤후덕,1-10 / 288건
김기식,은수미,"1-10 / 1,018건"
김기식,이개호,1-10 / 40건
김기식,이목희,1-10 / 444건
김기식,이미경,1-10 / 258건
김기식,이상민,1-10 / 390건
김기식,이상직,1-10 / 449건
김기식,이석현,1-10 / 165건
김기식,이언주,1-10 / 268건
김기식,이원욱,1-10 / 216건
김기식,이윤석,1-10 / 117건
김기식,이인영,1-10 / 560건
김기식,이종걸,1-10 / 738건
김기식,이찬열,1-10 / 132건
김기식,이춘석,1-10 / 187건
김기식,이학영,1-10 / 796건
김기식,이해찬,1-10 / 239건
김기식,인재근,1-10 / 193건
김기식,임내현,1-10 / 177건
김기식,임수경,1-10 / 264건
김기식,장병완,1-10 / 104건
김기식,장하나,1-10 / 450건
김기식,전병헌,1-10 / 374건
김기식,전순옥,1-10 / 310건
김기식,전정희,1-10 / 211건
김기식,전해철,1-10 / 379건
김기식,정성호,1-10 / 219건
김기식,정세균,1-10 / 359건
김기식,정청래,1-10 / 500건
김기식,정호준,1-10 / 310건
김기식,조경태,1-10 / 154건
김기식,조정식,1-10 / 250건
김기식,주승용,1-10 / 161건
김기식,진선미,1-10 / 724건
김기식,진성준,1-10 / 552건
김기식,최규성,1-10 / 102건
김기식,최동익,1-10 / 235건
김기식,최민희,1-10 / 509건
김기식,최재성,1-10 / 316건
김기식,최재천,1-10 / 122건
김기식,최원식,1-10 / 236건
김기식,추미애,1-10 / 134건
김기식,한명숙,1-10 / 342건
김기식,한정애,1-10 / 291건
김기식,홍영표,1-10 / 276건
김기식,홍의락,1-10 / 220건
김기식,홍익표,1-10 / 472건
김기식,홍종학,1-10 / 709건
김기식,황주홍,1-10 / 158건
김기준,김동철,1-10 / 130건
김기준,김민기,1-10 / 135건
김기준,김상희,1-10 / 281건
김기준,김성곤,1-10 / 139건
김기준,김성주,1-10 / 270건
김기준,김승남,1-10 / 173건
김기준,김영록,1-10 / 260건
김기준,김영주,1-10 / 402건
김기준,김영환,1-10 / 330건
김기준,김용익,1-10 / 231건
김기준,김우남,1-10 / 99건
김기준,김윤덕,1-10 / 123건
김기준,김재윤,1-10 / 122건
김기준,김춘진,1-10 / 97건
김기준,김태년,1-10 / 100건
김기준,김한길,1-10 / 217건
김기준,김현,1-10 / 159건
김기준,김현미,1-10 / 276건
김기준,남인순,1-10 / 214건
김기준,노영민,1-10 / 114건
김기준,노웅래,1-10 / 137건
김기준,도종환,1-10 / 182건
김기준,문병호,1-10 / 138건
김기준,문재인,1-10 / 379건
김기준,문희상,1-10 / 84건
김기준,민병두,1-10 / 721건
김기준,민홍철,1-10 / 128건
김기준,박광온,1-10 / 74건
김기준,박기춘,1-10 / 93건
김기준,박남춘,1-10 / 204건
김기준,박민수,1-10 / 251건
김기준,박범계,1-10 / 159건
김기준,박병석,1-10 / 259건
김기준,박수현,1-10 / 236건
김기준,박완주,1-10 / 221건
김기준,박영선,1-10 / 313건
김기준,박주선,1-10 / 64건
김기준,박지원,1-10 / 259건
김기준,박혜자,1-10 / 109건
김기준,박홍근,1-10 / 286건
김기준,배재정,1-10 / 292건
김기준,백군기,1-10 / 224건
김기준,백재현,1-10 / 144건
김기준,변재일,1-10 / 57건
김기준,부좌현,1-10 / 277건
김기준,서영교,1-10 / 267건
김기준,설훈,1-10 / 108건
김기준,송호창,1-10 / 185건
김기준,신경민,1-10 / 223건
김기준,신계륜,1-10 / 142건
김기준,신기남,1-10 / 133건
김기준,신정훈,1-10 / 110건
김기준,신학용,1-10 / 288건
김기준,심재권,1-10 / 146건
김기준,안규백,1-10 / 140건
김기준,안민석,1-10 / 120건
김기준,안철수,1-10 / 209건
김기준,양승조,1-10 / 98건
김기준,오영식,1-10 / 158건
김기준,오제세,1-10 / 142건
김기준,우상호,1-10 / 90건
김기준,우원식,1-10 / 286건
김기준,우윤근,1-10 / 124건
김기준,원혜영,1-10 / 99건
김기준,유기홍,1-10 / 140건
김기준,유대운,1-10 / 197건
김기준,유성엽,1-10 / 102건
김기준,유승희,1-10 / 158건
김기준,유은혜,1-10 / 304건
김기준,유인태,1-10 / 90건
김기준,윤관석,1-10 / 220건
김기준,윤호중,1-10 / 151건
김기준,윤후덕,1-10 / 202건
김기준,은수미,1-10 / 428건
김기준,이개호,1-10 / 122건
김기준,이목희,1-10 / 172건
김기준,이미경,1-10 / 226건
김기준,이상민,1-10 / 187건
김기준,이상직,1-10 / 366건
김기준,이석현,1-10 / 94건
김기준,이언주,1-10 / 211건
김기준,이원욱,1-10 / 191건
김기준,이윤석,1-10 / 122건
김기준,이인영,1-10 / 191건
김기준,이종걸,1-10 / 547건
김기준,이찬열,1-10 / 132건
김기준,이춘석,1-10 / 177건
김기준,이학영,1-10 / 500건
김기준,이해찬,1-10 / 63건
김기준,인재근,1-10 / 173건
김기준,임내현,1-10 / 188건
김기준,임수경,1-10 / 229건
김기준,장병완,1-10 / 100건
김기준,장하나,1-10 / 298건
김기준,전병헌,1-10 / 168건
김기준,전순옥,1-10 / 366건
김기준,전정희,1-10 / 161건
김기준,전해철,1-10 / 181건
김기준,정성호,1-10 / 235건
김기준,정세균,1-10 / 125건
김기준,정청래,1-10 / 175건
김기준,정호준,1-10 / 280건
김기준,조경태,1-10 / 67건
김기준,조정식,1-10 / 130건
김기준,주승용,1-10 / 123건
김기준,진선미,1-10 / 457건
김기준,진성준,1-10 / 286건
김기준,최규성,1-10 / 55건
김기준,최동익,1-10 / 229건
김기준,최민희,1-10 / 402건
김기준,최재성,1-10 / 123건
김기준,최재천,1-10 / 87건
김기준,최원식,1-10 / 221건
김기준,추미애,1-10 / 144건
김기준,한명숙,1-10 / 290건
김기준,한정애,1-10 / 392건
김기준,홍영표,1-10 / 181건
김기준,홍의락,1-10 / 252건
김기준,홍익표,1-10 / 192건
김기준,홍종학,1-10 / 398건
김기준,황주홍,1-10 / 191건
김동철,김민기,1-10 / 124건
김동철,김상희,1-10 / 178건
김동철,김성곤,1-10 / 787건
김동철,김성주,1-10 / 221건
김동철,김승남,1-10 / 312건
김동철,김영록,1-10 / 665건
김동철,김영주,1-10 / 411건
김동철,김영환,"1-10 / 1,223건"
김동철,김용익,1-10 / 143건
김동철,김우남,1-10 / 452건
김동철,김윤덕,1-10 / 109건
김동철,김재윤,1-10 / 256건
김동철,김춘진,1-10 / 386건
김동철,김태년,1-10 / 213건
김동철,김한길,"1-10 / 1,395건"
김동철,김현,1-10 / 230건
김동철,김현미,1-10 / 180건
김동철,남인순,1-10 / 75건
김동철,노영민,1-10 / 859건
김동철,노웅래,1-10 / 608건
김동철,도종환,1-10 / 104건
김동철,문병호,"1-10 / 1,375건"
김동철,문재인,"1-10 / 3,273건"
김동철,문희상,"1-10 / 1,185건"
김동철,민병두,1-10 / 314건
김동철,민홍철,1-10 / 239건
김동철,박광온,1-10 / 100건
김동철,박기춘,"1-10 / 1,374건"
김동철,박남춘,1-10 / 195건
김동철,박민수,1-10 / 168건
김동철,박범계,1-10 / 186건
김동철,박병석,1-10 / 289건
김동철,박수현,1-10 / 198건
김동철,박완주,1-10 / 243건
김동철,박영선,"1-10 / 1,084건"
김동철,박주선,"1-10 / 1,480건"
김동철,박지원,"1-10 / 1,996건"
김동철,박혜자,"1-10 / 1,107건"
김동철,박홍근,1-10 / 440건
김동철,배재정,1-10 / 362건
김동철,백군기,1-10 / 133건
김동철,백재현,1-10 / 258건
김동철,변재일,1-10 / 231건
김동철,부좌현,1-10 / 189건
김동철,서영교,1-10 / 191건
김동철,설훈,"1-10 / 1,545건"
김동철,송호창,1-10 / 175건
김동철,신경민,1-10 / 196건
김동철,신계륜,1-10 / 394건
김동철,신기남,1-10 / 217건
김동철,신정훈,1-10 / 220건
김동철,신학용,1-10 / 576건
김동철,심재권,1-10 / 111건
김동철,안규백,1-10 / 285건
김동철,안민석,1-10 / 313건
김동철,안철수,"1-10 / 2,082건"
김동철,양승조,1-10 / 382건
김동철,오영식,1-10 / 573건
김동철,오제세,1-10 / 453건
김동철,우상호,1-10 / 321건
김동철,우원식,1-10 / 360건
김동철,우윤근,"1-10 / 1,710건"
김동철,원혜영,1-10 / 419건
김동철,유기홍,1-10 / 156건
김동철,유대운,1-10 / 138건
김동철,유성엽,"1-10 / 1,004건"
김동철,유승희,1-10 / 462건
김동철,유은혜,1-10 / 138건
김동철,유인태,1-10 / 274건
김동철,윤관석,1-10 / 171건
김동철,윤호중,1-10 / 222건
김동철,윤후덕,1-10 / 158건
김동철,은수미,1-10 / 147건
김동철,이개호,1-10 / 278건
김동철,이목희,1-10 / 270건
김동철,이미경,1-10 / 221건
김동철,이상민,1-10 / 525건
김동철,이상직,1-10 / 114건
김동철,이석현,1-10 / 393건
김동철,이언주,1-10 / 257건
김동철,이원욱,1-10 / 171건
김동철,이윤석,1-10 / 462건
김동철,이인영,1-10 / 502건
김동철,이종걸,"1-10 / 1,763건"
김동철,이찬열,1-10 / 347건
김동철,이춘석,1-10 / 375건
김동철,이학영,1-10 / 140건
김동철,이해찬,1-10 / 317건
김동철,인재근,1-10 / 118건
김동철,임내현,"1-10 / 1,013건"
김동철,임수경,1-10 / 145건
김동철,장병완,"1-10 / 1,349건"
김동철,장하나,1-10 / 101건
김동철,전병헌,"1-10 / 1,411건"
김동철,전순옥,1-10 / 228건
김동철,전정희,1-10 / 260건
김동철,전해철,1-10 / 232건
김동철,정성호,1-10 / 730건
김동철,정세균,1-10 / 884건
김동철,정청래,1-10 / 637건
김동철,정호준,1-10 / 109건
김동철,조경태,1-10 / 791건
김동철,조정식,"1-10 / 1,124건"
김동철,주승용,"1-10 / 1,337건"
김동철,진선미,1-10 / 146건
김동철,진성준,1-10 / 199건
김동철,최규성,1-10 / 325건
김동철,최동익,1-10 / 79건
김동철,최민희,1-10 / 221건
김동철,최재성,"1-10 / 1,409건"
김동철,최재천,1-10 / 321건
김동철,최원식,1-10 / 902건
김동철,추미애,1-10 / 465건
김동철,한명숙,1-10 / 229건
김동철,한정애,1-10 / 152건
김동철,홍영표,1-10 / 285건
김동철,홍의락,1-10 / 150건
김동철,홍익표,1-10 / 154건
김동철,홍종학,1-10 / 162건
김동철,황주홍,"1-10 / 1,007건"
김민기,김상희,1-10 / 181건
김민기,김성곤,1-10 / 101건
김민기,김성주,1-10 / 141건
김민기,김승남,1-10 / 149건
김민기,김영록,1-10 / 167건
김민기,김영주,1-10 / 308건
김민기,김영환,1-10 / 130건
김민기,김용익,1-10 / 131건
김민기,김우남,1-10 / 112건
김민기,김윤덕,1-10 / 82건
김민기,김재윤,1-10 / 138건
김민기,김춘진,1-10 / 109건
김민기,김태년,1-10 / 234건
김민기,김한길,1-10 / 182건
김민기,김현,1-10 / 624건
김민기,김현미,1-10 / 184건
김민기,남인순,1-10 / 64건
김민기,노영민,1-10 / 152건
김민기,노웅래,1-10 / 342건
김민기,도종환,1-10 / 124건
김민기,문병호,1-10 / 236건
김민기,문재인,1-10 / 312건
김민기,문희상,1-10 / 290건
김민기,민병두,1-10 / 114건
김민기,민홍철,1-10 / 165건
김민기,박광온,1-10 / 116건
김민기,박기춘,1-10 / 221건
김민기,박남춘,1-10 / 647건
김민기,박민수,1-10 / 140건
김민기,박범계,1-10 / 356건
김민기,박병석,1-10 / 64건
김민기,박수현,1-10 / 274건
김민기,박완주,1-10 / 175건
김민기,박영선,1-10 / 250건
김민기,박주선,1-10 / 52건
김민기,박지원,1-10 / 191건
김민기,박혜자,1-10 / 93건
김민기,박홍근,1-10 / 146건
